,0,不良-機械傷害,不良-著色不佳,不良-炭疽病,不良-乳汁吸附,不良-黑斑病
12826,37734.jpg,0,1,0,0,0
12827,00375.jpg,0,1,0,0,0
12828,39724.jpg,0,0,1,1,0
12829,11784.jpg,0,1,1,0,0
12830,05964.jpg,0,1,0,0,0
12831,29783.jpg,0,0,1,0,0
12832,15489.jpg,0,1,0,0,0
12833,38098.jpg,0,0,1,0,0
12834,19979.jpg,0,0,1,0,0
12835,24976.jpg,0,0,1,0,0
12836,41367.jpg,0,0,1,0,0
12837,02688.jpg,0,1,0,0,0
12838,14778.jpg,0,1,0,0,0
12839,39261.jpg,0,1,0,0,0
12840,46852.jpg,0,0,1,0,0
12841,17986.jpg,0,0,1,0,0
12842,13588.jpg,0,1,0,0,0
12843,34151.jpg,0,1,0,0,0
12844,15776.jpg,0,1,0,0,0
12845,25350.jpg,0,0,1,0,0
12846,02405.jpg,0,1,0,0,0
12847,04346.jpg,0,1,0,0,0
12848,10654.jpg,0,0,1,0,0
12849,04937.jpg,0,0,1,0,0
12850,31695.jpg,0,1,0,0,0
12851,18059.jpg,0,1,0,0,0
12852,00936.jpg,0,1,0,0,0
12853,30215.jpg,0,1,0,0,0
12854,16020.jpg,0,1,1,0,0
12855,35770.jpg,0,1,0,0,0
12856,48925.jpg,0,1,0,0,0
12857,03241.jpg,0,1,0,0,0
12858,36081.jpg,0,1,0,0,0
12859,14656.jpg,0,1,1,1,0
12860,26960.jpg,0,1,0,0,0
12861,49991.jpg,0,0,1,0,0
12862,43171.jpg,0,0,1,0,0
12863,22931.jpg,0,0,1,0,0
12864,32705.jpg,0,1,0,0,0
12865,07212.jpg,0,1,0,0,0
12866,14894.jpg,0,1,0,0,0
12867,42388.jpg,0,1,0,0,0
12868,31727.jpg,0,0,1,0,0
12869,46082.jpg,0,1,0,0,0
12870,24561.jpg,0,1,0,0,0
12871,46735.jpg,0,1,0,0,0
12872,14138.jpg,0,1,0,0,0
12873,32831.jpg,0,1,0,0,0
12874,30200.jpg,0,1,0,0,0
12875,46887.jpg,0,0,1,0,0
12876,03881.jpg,0,1,0,0,0
12877,18372.jpg,0,1,1,0,0
12878,30313.jpg,0,1,0,0,0
12879,24025.jpg,0,0,0,1,0
12880,43209.jpg,0,1,0,0,0
12881,04426.jpg,0,0,1,0,0
12882,46132.jpg,0,1,0,0,0
12883,18848.jpg,0,1,0,0,0
12884,15735.jpg,0,1,0,0,0
12885,41275.jpg,0,0,0,1,0
12886,17047.jpg,0,0,1,0,0
12887,43702.jpg,0,0,1,0,0
12888,30356.jpg,0,0,0,1,0
12889,46903.jpg,0,1,0,0,0
12890,46961.jpg,0,1,1,0,0
12891,08224.jpg,0,1,0,0,0
12892,31739.jpg,0,1,0,0,0
12893,19880.jpg,0,1,0,0,0
12894,28466.jpg,0,0,1,0,0
12895,29474.jpg,0,1,0,0,0
12896,01754.jpg,0,1,0,0,0
12897,41950.jpg,0,1,0,0,0
12898,40456.jpg,0,1,0,0,0
12899,29425.jpg,0,1,0,1,0
12900,12674.jpg,0,0,1,1,0
12901,17458.jpg,0,1,0,0,0
12902,17992.jpg,0,0,1,0,0
12903,09629.jpg,0,1,0,0,0
12904,44550.jpg,0,1,0,0,0
12905,27839.jpg,0,1,0,0,0
12906,37565.jpg,0,1,0,0,0
12907,38811.jpg,0,1,0,0,0
12908,29044.jpg,0,0,0,1,0
12909,48281.jpg,0,0,1,0,0
12910,42816.jpg,0,0,1,0,0
12911,02836.jpg,0,1,0,0,0
12912,09937.jpg,0,1,0,0,0
12913,13425.jpg,0,0,1,0,0
12914,07666.jpg,0,1,0,0,0
12915,06048.jpg,0,1,0,0,0
12916,30032.jpg,0,1,0,0,0
12917,02603.jpg,0,0,1,0,0
12918,38910.jpg,0,1,0,0,0
12919,20523.jpg,0,0,1,0,0
12920,17025.jpg,0,1,0,0,0
12921,48518.jpg,0,1,0,0,0
12922,33277.jpg,0,0,1,0,0
12923,01010.jpg,0,1,0,0,0
12924,41430.jpg,0,1,0,0,0
12925,01846.jpg,0,1,0,0,0
12926,38172.jpg,0,1,0,0,0
12927,37037.jpg,0,1,0,0,0
12928,12156.jpg,0,1,0,0,0
12929,09495.jpg,0,1,0,0,0
12930,41820.jpg,0,0,0,1,0
12931,00411.jpg,0,1,0,0,0
12932,48724.jpg,0,1,0,0,0
12933,42982.jpg,0,0,1,0,0
12934,08414.jpg,0,1,0,0,0
12935,36651.jpg,0,1,0,0,0
12936,31465.jpg,0,1,0,0,0
12937,24829.jpg,0,0,1,0,0
12938,29903.jpg,0,1,0,0,0
12939,30594.jpg,0,1,1,0,0
12940,30076.jpg,0,1,0,0,0
12941,11466.jpg,0,1,0,0,0
12942,43740.jpg,0,1,0,0,0
12943,22113.jpg,0,1,1,0,0
12944,29533.jpg,0,1,0,0,0
12945,47323.jpg,0,1,0,0,0
12946,37701.jpg,0,1,0,0,0
12947,14214.jpg,0,0,1,0,0
12948,31383.jpg,0,0,0,1,0
12949,05389.jpg,0,0,0,1,0
12950,32353.jpg,0,1,0,0,0
12951,10466.jpg,0,0,1,0,0
12952,33042.jpg,0,1,0,0,0
12953,28879.jpg,0,1,0,0,0
12954,35769.jpg,0,1,0,0,0
12955,01391.jpg,0,1,0,0,0
12956,03721.jpg,0,1,0,0,0
12957,34955.jpg,0,1,0,0,0
12958,16640.jpg,0,1,0,0,0
12959,30832.jpg,0,0,1,0,0
12960,04279.jpg,0,1,0,0,0
12961,23714.jpg,0,1,0,0,0
12962,32282.jpg,0,1,0,0,0
12963,31550.jpg,0,1,0,0,0
12964,05796.jpg,0,1,0,0,0
12965,46492.jpg,0,1,0,0,0
12966,37673.jpg,0,1,0,0,0
12967,47026.jpg,0,1,0,0,0
12968,30652.jpg,0,1,0,0,0
12969,06848.jpg,0,1,0,0,0
12970,36464.jpg,0,1,0,0,0
12971,13242.jpg,0,1,0,0,0
12972,43252.jpg,0,0,0,1,0
12973,14415.jpg,0,1,0,0,0
12974,03015.jpg,0,0,1,0,0
12975,48576.jpg,0,1,0,0,0
12976,41052.jpg,0,0,1,0,0
12977,17589.jpg,0,1,1,0,0
12978,01177.jpg,0,1,0,0,0
12979,19389.jpg,0,1,0,0,0
12980,16783.jpg,0,0,1,0,0
12981,31283.jpg,0,1,0,0,0
12982,07992.jpg,0,1,0,0,0
12983,01377.jpg,0,1,0,0,0
12984,10274.jpg,0,1,0,0,0
12985,00032.jpg,0,0,1,0,0
12986,29439.jpg,0,1,0,0,0
12987,09892.jpg,0,1,0,0,0
12988,17857.jpg,0,1,0,0,0
12989,43807.jpg,0,0,0,1,0
12990,49562.jpg,0,1,0,0,0
12991,01989.jpg,0,0,1,0,0
12992,25164.jpg,0,0,1,0,0
12993,22824.jpg,0,1,0,0,0
12994,41412.jpg,0,1,0,0,0
12995,32170.jpg,0,1,0,0,0
12996,05242.jpg,0,1,0,0,0
12997,48122.jpg,0,1,0,0,0
12998,42742.jpg,0,1,0,0,0
12999,20756.jpg,0,0,1,0,0
13000,30855.jpg,0,1,0,0,0
13001,09885.jpg,0,1,0,0,0
13002,40840.jpg,0,1,0,0,0
13003,19997.jpg,0,1,0,0,0
13004,47974.jpg,0,0,1,0,0
13005,24873.jpg,0,1,0,0,0
13006,13892.jpg,0,1,0,0,0
13007,04989.jpg,0,1,0,0,0
13008,43429.jpg,0,1,0,0,0
13009,11585.jpg,0,0,0,1,0
13010,07656.jpg,0,1,0,0,0
13011,30784.jpg,0,1,0,0,0
13012,22082.jpg,0,1,0,0,0
13013,08294.jpg,0,1,0,0,0
13014,45231.jpg,0,1,0,0,0
13015,48270.jpg,0,1,0,0,0
13016,05000.jpg,0,1,0,0,0
13017,24622.jpg,0,1,0,0,0
13018,00113.jpg,0,1,0,0,0
13019,34612.jpg,0,0,1,0,0
13020,40549.jpg,0,1,0,0,0
13021,38663.jpg,0,1,0,0,0
13022,44962.jpg,0,0,1,0,0
13023,24672.jpg,0,1,0,0,0
13024,10365.jpg,0,1,0,0,0
13025,38635.jpg,0,1,0,0,0
13026,49521.jpg,0,1,0,0,0
13027,06592.jpg,0,1,0,0,0
13028,48502.jpg,0,0,0,0,1
13029,01238.jpg,0,1,1,0,0
13030,21716.jpg,0,1,0,0,0
13031,19334.jpg,0,1,0,0,0
13032,22628.jpg,0,1,0,0,0
13033,43355.jpg,0,1,0,0,0
13034,02807.jpg,0,1,0,0,0
13035,47651.jpg,0,0,1,0,0
13036,46584.jpg,0,1,0,0,0
13037,15234.jpg,0,1,0,0,0
13038,10194.jpg,0,1,0,0,0
13039,34104.jpg,0,1,0,0,0
13040,26112.jpg,0,1,0,0,0
13041,22989.jpg,0,1,0,0,0
13042,00755.jpg,0,1,0,0,0
13043,07444.jpg,0,0,1,0,0
13044,45189.jpg,0,1,0,0,0
13045,15991.jpg,0,0,0,1,0
13046,42543.jpg,0,1,0,0,0
13047,28495.jpg,0,1,0,0,0
13048,00576.jpg,0,1,0,0,0
13049,23784.jpg,0,1,0,0,0
13050,47131.jpg,0,1,0,0,0
13051,26449.jpg,0,0,1,0,0
13052,21411.jpg,0,0,1,0,0
13053,36591.jpg,0,0,1,0,0
13054,10650.jpg,0,1,0,0,0
13055,18256.jpg,0,1,0,0,0
13056,42683.jpg,0,1,0,1,0
13057,39166.jpg,0,1,0,0,0
13058,24234.jpg,0,1,0,0,0
13059,00206.jpg,0,1,0,0,0
13060,14561.jpg,0,1,0,0,0
13061,47930.jpg,0,1,0,0,0
13062,04550.jpg,0,0,1,0,0
13063,12961.jpg,0,1,0,0,0
13064,47769.jpg,0,0,1,0,0
13065,14938.jpg,0,0,1,0,0
13066,22945.jpg,0,1,0,1,0
13067,23832.jpg,0,1,1,0,0
13068,42563.jpg,0,1,0,0,0
13069,25152.jpg,0,1,0,0,0
13070,36219.jpg,0,1,0,0,0
13071,11428.jpg,0,1,0,0,0
13072,02953.jpg,0,1,0,0,0
13073,37280.jpg,0,1,0,0,0
13074,15754.jpg,0,0,1,0,0
13075,41041.jpg,0,0,1,0,0
13076,03261.jpg,0,1,0,0,0
13077,41821.jpg,0,1,0,0,0
13078,02737.jpg,0,1,0,0,0
13079,30974.jpg,0,1,0,0,0
13080,20253.jpg,0,1,0,0,0
13081,48999.jpg,0,0,1,0,0
13082,35027.jpg,0,1,0,0,0
13083,34466.jpg,0,0,0,1,0
13084,20797.jpg,0,1,0,0,0
13085,43063.jpg,0,0,1,0,0
13086,26902.jpg,0,0,1,0,0
13087,17709.jpg,0,0,0,1,0
13088,20124.jpg,0,1,0,0,0
13089,18045.jpg,0,1,0,0,0
13090,07119.jpg,0,0,0,1,0
13091,18190.jpg,0,1,0,0,0
13092,15274.jpg,0,0,1,0,0
13093,02541.jpg,0,0,1,0,0
13094,26957.jpg,0,0,1,0,0
13095,18414.jpg,0,1,0,0,0
13096,13932.jpg,0,0,1,0,0
13097,07478.jpg,0,0,1,0,0
13098,20096.jpg,0,1,0,0,0
13099,44639.jpg,0,1,0,0,0
13100,38086.jpg,0,1,0,0,0
13101,17995.jpg,0,1,0,0,0
13102,43038.jpg,0,0,1,0,0
13103,13592.jpg,0,0,1,0,0
13104,46356.jpg,0,0,1,0,0
13105,14719.jpg,0,1,0,0,0
13106,34111.jpg,0,1,0,0,0
13107,12513.jpg,0,1,0,0,0
13108,47946.jpg,0,1,0,0,0
13109,21905.jpg,0,1,0,0,0
13110,08383.jpg,0,1,0,0,0
13111,46097.jpg,0,1,0,0,0
13112,05696.jpg,0,1,1,0,0
13113,45394.jpg,0,1,0,0,0
13114,29515.jpg,0,0,1,0,0
13115,18120.jpg,0,0,1,0,0
13116,47064.jpg,0,1,0,0,0
13117,30670.jpg,0,1,0,0,0
13118,04846.jpg,0,1,0,0,0
13119,20787.jpg,0,1,0,0,0
13120,16816.jpg,0,1,0,0,0
13121,11213.jpg,0,0,1,0,0
13122,38066.jpg,0,1,0,0,0
13123,29703.jpg,0,1,0,0,0
13124,33141.jpg,0,1,0,0,0
13125,03874.jpg,0,1,0,0,0
13126,39233.jpg,0,0,1,0,0
13127,24679.jpg,0,1,0,0,0
13128,27854.jpg,0,0,1,0,0
13129,43568.jpg,0,1,0,0,0
13130,20068.jpg,0,0,1,0,0
13131,20755.jpg,0,0,1,0,0
13132,31229.jpg,0,0,1,0,0
13133,36255.jpg,0,0,1,0,0
13134,29176.jpg,0,1,1,0,0
13135,49382.jpg,0,0,1,0,0
13136,40182.jpg,0,0,1,0,0
13137,43218.jpg,0,0,1,0,0
13138,17752.jpg,0,1,1,0,0
13139,29084.jpg,0,0,1,0,0
13140,30289.jpg,0,1,0,0,0
13141,45005.jpg,0,1,0,0,0
13142,22680.jpg,0,1,0,0,0
13143,17142.jpg,0,1,0,0,0
13144,07866.jpg,0,1,0,0,0
13145,36932.jpg,0,0,1,0,0
13146,00773.jpg,0,0,1,0,0
13147,12885.jpg,0,1,0,0,0
13148,43686.jpg,0,1,0,0,0
13149,28317.jpg,0,0,1,0,0
13150,02099.jpg,0,1,1,0,0
13151,25788.jpg,0,1,0,0,0
13152,39474.jpg,0,1,0,0,0
13153,31889.jpg,0,1,0,0,0
13154,13157.jpg,0,0,1,0,0
13155,25584.jpg,0,1,0,0,0
13156,02313.jpg,0,1,0,0,0
13157,43622.jpg,0,1,0,0,0
13158,34646.jpg,0,0,1,0,0
13159,19251.jpg,0,1,0,0,0
13160,33264.jpg,0,1,0,0,0
13161,41916.jpg,0,0,0,1,0
13162,08896.jpg,0,0,1,0,0
13163,09651.jpg,0,0,1,0,0
13164,26200.jpg,0,0,1,0,0
13165,38756.jpg,0,0,1,0,0
13166,39459.jpg,0,1,0,0,0
13167,21201.jpg,0,0,1,0,0
13168,37408.jpg,0,1,0,0,0
13169,36844.jpg,0,1,0,0,0
13170,35485.jpg,0,1,1,1,0
13171,19781.jpg,0,1,0,0,0
13172,41536.jpg,0,1,0,0,0
13173,15762.jpg,0,1,0,0,0
13174,24525.jpg,0,1,0,0,0
13175,44384.jpg,0,1,0,0,0
13176,16056.jpg,0,1,0,0,0
13177,29135.jpg,0,0,1,0,0
13178,16837.jpg,0,0,1,0,0
13179,47315.jpg,0,0,0,1,0
13180,31692.jpg,0,1,0,0,0
13181,03847.jpg,0,1,0,0,0
13182,40498.jpg,0,0,1,0,0
13183,15869.jpg,0,1,0,0,0
13184,03330.jpg,0,0,1,0,0
13185,05668.jpg,0,1,0,0,0
13186,43054.jpg,0,1,0,0,0
13187,08913.jpg,0,1,0,0,0
13188,19925.jpg,0,0,1,0,0
13189,12026.jpg,0,0,0,1,0
13190,38662.jpg,0,1,0,0,0
13191,24389.jpg,0,1,0,0,0
13192,01040.jpg,0,1,0,0,0
13193,29055.jpg,0,1,0,0,0
13194,22889.jpg,0,1,0,0,0
13195,32988.jpg,0,0,1,0,0
13196,14235.jpg,0,0,1,0,0
13197,17607.jpg,0,0,1,0,0
13198,12543.jpg,0,1,0,0,0
13199,37223.jpg,0,1,0,0,0
13200,29854.jpg,0,0,1,0,0
13201,05571.jpg,0,0,1,0,0
13202,09256.jpg,0,0,1,0,0
13203,36164.jpg,0,0,1,0,0
13204,23912.jpg,0,1,0,0,0
13205,27265.jpg,0,0,1,0,0
13206,09425.jpg,0,0,1,0,0
13207,45750.jpg,0,1,0,0,0
13208,13658.jpg,0,0,1,0,0
13209,04238.jpg,0,1,0,0,0
13210,09143.jpg,0,1,0,0,0
13211,09670.jpg,0,0,1,0,0
13212,48164.jpg,0,1,0,0,0
13213,27743.jpg,0,0,1,0,0
13214,49649.jpg,0,1,0,0,0
13215,41444.jpg,0,1,0,0,0
13216,05016.jpg,0,1,0,0,0
13217,08774.jpg,0,1,0,0,0
13218,22189.jpg,0,1,0,0,0
13219,33853.jpg,0,1,0,0,0
13220,18154.jpg,0,1,0,0,0
13221,32597.jpg,0,0,1,0,0
13222,25748.jpg,0,0,1,0,0
13223,29268.jpg,0,0,1,0,0
13224,31162.jpg,0,0,0,1,0
13225,12993.jpg,0,0,1,0,0
13226,29251.jpg,0,1,0,0,0
13227,16295.jpg,0,0,1,0,0
13228,14870.jpg,0,1,0,0,0
13229,45557.jpg,0,0,1,0,0
13230,22768.jpg,0,1,0,0,0
13231,20048.jpg,0,1,0,0,0
13232,28641.jpg,0,1,0,0,0
13233,09346.jpg,0,1,0,0,0
13234,36754.jpg,0,0,1,0,0
13235,15915.jpg,0,0,1,0,0
13236,36971.jpg,0,1,0,0,0
13237,05511.jpg,0,1,0,0,0
13238,38088.jpg,0,1,0,0,0
13239,13345.jpg,0,0,1,0,0
13240,44201.jpg,0,0,1,0,0
13241,02610.jpg,0,0,1,0,0
13242,07455.jpg,0,0,1,0,0
13243,20018.jpg,0,0,1,0,0
13244,41649.jpg,0,1,0,0,0
13245,11341.jpg,0,1,0,0,0
13246,14345.jpg,0,1,0,0,0
13247,17484.jpg,0,0,0,1,0
13248,24418.jpg,0,0,1,0,0
13249,10691.jpg,0,0,0,1,0
13250,09791.jpg,0,0,1,0,0
13251,48612.jpg,0,1,0,0,0
13252,36502.jpg,0,0,1,0,0
13253,21729.jpg,0,1,0,0,0
13254,11716.jpg,0,1,0,0,0
13255,27534.jpg,0,1,0,0,0
13256,30697.jpg,0,1,0,0,0
13257,05970.jpg,0,1,0,0,0
13258,13182.jpg,0,1,0,0,0
13259,25575.jpg,0,1,0,0,0
13260,34634.jpg,0,1,0,0,0
13261,22409.jpg,0,1,0,0,0
13262,17787.jpg,0,1,0,0,0
13263,03122.jpg,0,0,1,0,0
13264,30933.jpg,0,1,0,0,0
13265,13975.jpg,0,0,0,1,0
13266,10985.jpg,0,0,1,0,0
13267,32812.jpg,0,1,0,0,0
13268,29427.jpg,0,1,0,0,0
13269,15464.jpg,0,1,1,0,0
13270,18106.jpg,0,1,0,0,0
13271,36768.jpg,0,1,0,0,0
13272,13258.jpg,0,1,0,0,0
13273,37438.jpg,0,1,0,0,0
13274,32259.jpg,0,1,0,0,0
13275,41683.jpg,0,1,0,0,0
13276,04990.jpg,0,1,0,0,0
13277,35957.jpg,0,0,0,1,0
13278,43340.jpg,0,1,0,0,0
13279,39333.jpg,0,1,0,0,0
13280,43396.jpg,0,0,1,0,0
13281,10762.jpg,0,1,0,0,0
13282,36880.jpg,0,1,0,0,0
13283,31735.jpg,0,0,1,0,0
13284,35022.jpg,0,1,0,0,0
13285,09622.jpg,0,1,0,0,0
13286,34600.jpg,0,1,0,0,0
13287,07933.jpg,0,1,0,0,0
13288,36267.jpg,0,1,0,0,0
13289,16076.jpg,0,0,1,0,0
13290,04035.jpg,0,1,0,0,0
13291,39133.jpg,0,1,0,0,0
13292,33514.jpg,0,1,0,0,0
13293,36813.jpg,0,1,0,0,0
13294,48168.jpg,0,1,0,0,0
13295,21732.jpg,0,0,1,0,0
13296,31167.jpg,0,0,1,0,0
13297,44749.jpg,0,1,0,0,0
13298,31227.jpg,0,0,0,1,0
13299,10032.jpg,0,1,0,0,0
13300,40510.jpg,0,0,0,1,0
13301,02301.jpg,0,0,0,1,0
13302,13854.jpg,0,1,0,0,0
13303,35319.jpg,0,1,0,0,0
13304,27504.jpg,0,1,0,0,0
13305,38467.jpg,0,1,0,0,0
13306,35738.jpg,0,1,0,0,0
13307,42861.jpg,0,1,0,0,0
13308,23193.jpg,0,1,0,0,0
13309,49598.jpg,0,1,0,0,0
13310,39888.jpg,0,1,0,1,0
13311,31024.jpg,0,1,0,0,0
13312,25284.jpg,0,0,1,0,0
13313,23496.jpg,0,1,0,0,0
13314,46827.jpg,0,1,0,0,0
13315,11924.jpg,0,1,0,0,0
13316,38598.jpg,0,1,0,0,0
13317,11823.jpg,0,1,0,0,0
13318,41068.jpg,0,1,0,0,0
13319,16473.jpg,0,1,0,0,0
13320,37655.jpg,0,1,0,0,0
13321,20802.jpg,0,1,0,0,0
13322,46069.jpg,0,0,1,0,0
13323,21855.jpg,0,1,0,0,0
13324,00947.jpg,0,1,0,0,0
13325,16016.jpg,0,1,0,0,0
13326,04903.jpg,0,1,1,0,0
13327,27410.jpg,0,0,1,0,0
13328,42501.jpg,0,0,1,0,0
13329,32477.jpg,0,0,1,0,0
13330,20050.jpg,0,1,0,0,0
13331,14638.jpg,0,1,0,0,0
13332,03577.jpg,0,1,0,0,0
13333,44088.jpg,0,0,1,0,0
13334,08956.jpg,0,1,0,0,0
13335,15828.jpg,0,1,0,0,0
13336,04962.jpg,0,1,0,0,0
13337,38883.jpg,0,1,0,0,0
13338,13111.jpg,0,1,0,0,0
13339,05348.jpg,0,1,0,0,0
13340,39974.jpg,0,1,0,0,0
13341,47270.jpg,0,0,1,0,0
13342,07818.jpg,0,1,0,0,0
13343,11963.jpg,0,1,0,0,0
13344,08655.jpg,0,0,1,0,0
13345,43944.jpg,0,1,0,0,0
13346,48043.jpg,0,1,0,0,0
13347,09269.jpg,0,1,1,0,0
13348,36735.jpg,0,1,0,0,0
13349,00315.jpg,0,1,0,0,0
13350,10676.jpg,0,0,1,0,0
13351,29828.jpg,0,1,0,0,0
13352,16138.jpg,0,0,1,0,0
13353,20997.jpg,0,1,0,0,0
13354,36271.jpg,0,1,0,0,0
13355,49168.jpg,0,0,1,0,0
13356,44147.jpg,0,0,1,0,0
13357,01979.jpg,0,0,1,0,0
13358,20239.jpg,0,0,1,0,0
13359,45164.jpg,0,0,1,0,0
13360,07641.jpg,0,0,1,0,0
13361,47146.jpg,0,1,0,0,0
13362,40918.jpg,0,1,0,0,0
13363,25991.jpg,0,1,0,1,0
13364,28146.jpg,0,0,0,1,0
13365,17930.jpg,0,1,0,0,0
13366,34023.jpg,0,1,0,0,0
13367,15405.jpg,0,0,1,0,0
13368,34513.jpg,0,1,0,0,0
13369,02287.jpg,0,1,1,0,0
13370,12148.jpg,0,1,0,0,0
13371,33931.jpg,0,1,0,0,0
13372,22515.jpg,0,0,0,1,0
13373,38986.jpg,0,1,0,0,0
13374,18696.jpg,0,1,0,0,0
13375,16914.jpg,0,1,0,0,0
13376,44061.jpg,0,1,0,0,0
13377,31809.jpg,0,1,0,0,0
13378,07706.jpg,0,1,0,0,0
13379,30532.jpg,0,1,1,0,0
13380,15251.jpg,0,0,1,0,0
13381,28121.jpg,0,1,0,0,0
13382,22121.jpg,0,1,0,0,0
13383,08769.jpg,0,0,1,0,0
13384,17654.jpg,0,0,1,0,0
13385,35878.jpg,0,1,0,0,0
13386,27989.jpg,0,1,0,0,0
13387,28947.jpg,0,1,0,0,0
13388,08859.jpg,0,1,0,0,0
13389,40613.jpg,0,0,1,0,0
13390,17920.jpg,0,0,1,0,0
13391,02662.jpg,0,0,1,0,0
13392,12473.jpg,0,0,1,0,0
13393,01531.jpg,0,1,0,0,0
13394,41006.jpg,0,1,0,0,0
13395,45964.jpg,0,0,1,0,0
13396,47686.jpg,0,1,0,0,0
13397,16436.jpg,0,1,0,0,0
13398,19926.jpg,0,1,0,0,0
13399,38579.jpg,0,0,1,0,0
13400,31668.jpg,0,1,0,0,0
13401,18854.jpg,0,1,0,0,0
13402,01411.jpg,0,1,0,0,0
13403,16693.jpg,0,0,1,0,0
13404,46818.jpg,0,0,1,0,0
13405,31435.jpg,0,1,0,0,0
13406,19569.jpg,0,1,0,0,0
13407,16393.jpg,0,0,1,0,0
13408,41971.jpg,0,1,0,0,0
13409,40072.jpg,0,1,0,0,0
13410,31223.jpg,0,0,1,0,0
13411,25362.jpg,0,1,0,0,0
13412,04829.jpg,0,1,0,1,0
13413,45227.jpg,0,1,0,0,0
13414,45476.jpg,0,1,0,0,0
13415,33617.jpg,0,1,0,0,0
13416,36056.jpg,0,1,0,0,0
13417,38047.jpg,0,1,0,0,0
13418,42167.jpg,0,1,0,0,0
13419,24097.jpg,0,1,0,0,0
13420,48069.jpg,0,1,0,0,0
13421,38557.jpg,0,1,0,0,0
13422,34976.jpg,0,1,0,0,0
13423,06183.jpg,0,0,1,0,0
13424,48145.jpg,0,1,0,0,0
13425,25643.jpg,0,0,1,0,0
13426,04866.jpg,0,1,0,0,0
13427,04137.jpg,0,1,0,0,0
13428,26719.jpg,0,0,1,0,0
13429,27054.jpg,0,0,1,0,0
13430,34419.jpg,0,1,0,0,0
13431,24956.jpg,0,1,0,0,0
13432,13253.jpg,0,0,1,0,0
13433,02686.jpg,0,1,0,0,0
13434,10769.jpg,0,1,0,0,0
13435,37203.jpg,0,1,0,0,0
13436,17870.jpg,0,1,0,0,0
13437,43226.jpg,0,1,0,0,0
13438,05936.jpg,0,1,0,0,0
13439,46161.jpg,0,1,0,0,0
13440,33891.jpg,0,0,1,0,0
13441,22599.jpg,0,1,0,0,0
13442,45619.jpg,0,1,0,0,0
13443,25744.jpg,0,1,0,0,0
13444,17269.jpg,0,0,1,0,0
13445,15272.jpg,0,1,0,0,0
13446,43476.jpg,0,1,1,0,0
13447,14605.jpg,0,0,1,0,0
13448,34310.jpg,0,0,1,0,0
13449,14932.jpg,0,1,0,0,0
13450,36810.jpg,0,0,1,0,0
13451,42767.jpg,0,1,0,1,0
13452,30563.jpg,0,0,1,0,0
13453,27430.jpg,0,1,0,0,0
13454,01224.jpg,0,1,0,0,0
13455,33410.jpg,0,1,1,0,0
13456,25874.jpg,0,1,0,0,0
13457,24984.jpg,0,1,0,0,0
13458,32475.jpg,0,1,0,0,0
13459,07711.jpg,0,1,0,0,0
13460,33650.jpg,0,1,0,0,0
13461,13905.jpg,0,1,0,0,0
13462,12183.jpg,0,1,0,0,0
13463,45671.jpg,0,0,1,0,0
13464,20800.jpg,0,0,1,1,0
13465,01464.jpg,0,1,0,0,0
13466,29813.jpg,0,1,0,0,0
13467,49955.jpg,0,1,0,0,0
13468,06549.jpg,0,0,0,1,0
13469,02151.jpg,0,0,1,0,0
13470,23779.jpg,0,0,1,0,0
13471,26656.jpg,0,1,0,0,0
13472,10521.jpg,0,1,0,0,0
13473,11835.jpg,0,1,0,0,0
13474,22215.jpg,0,1,0,0,0
13475,03366.jpg,0,0,1,0,0
13476,14913.jpg,0,1,0,0,0
13477,35139.jpg,0,1,0,0,0
13478,32294.jpg,0,1,0,0,0
13479,36836.jpg,0,0,1,1,0
13480,20947.jpg,0,1,0,0,0
13481,42107.jpg,0,1,0,0,0
13482,42599.jpg,0,0,1,0,0
13483,29555.jpg,0,0,1,0,0
13484,27691.jpg,0,1,0,0,0
13485,29923.jpg,0,1,0,0,0
13486,45814.jpg,0,1,0,0,0
13487,21142.jpg,0,1,0,0,0
13488,04622.jpg,0,1,0,0,0
13489,34308.jpg,0,1,0,0,0
13490,45063.jpg,0,0,1,0,0
13491,16043.jpg,0,0,1,0,0
13492,03560.jpg,0,1,0,0,0
13493,13221.jpg,0,1,0,0,0
13494,14240.jpg,0,1,0,0,0
13495,07253.jpg,0,0,1,0,0
13496,41630.jpg,0,0,1,0,0
13497,34825.jpg,0,1,0,0,0
13498,49941.jpg,0,1,0,1,0
13499,28658.jpg,0,1,0,0,0
13500,44385.jpg,0,0,1,0,0
13501,36867.jpg,0,1,0,0,0
13502,05726.jpg,0,1,0,0,0
13503,04082.jpg,0,0,1,0,0
13504,31075.jpg,0,1,0,0,0
13505,43546.jpg,0,0,1,0,0
13506,16866.jpg,0,0,1,0,0
13507,41615.jpg,0,0,1,0,0
13508,15924.jpg,0,0,1,0,0
13509,16261.jpg,0,1,0,0,0
13510,05694.jpg,0,1,0,0,0
13511,36380.jpg,0,0,1,0,0
13512,40362.jpg,0,1,1,0,0
13513,10610.jpg,0,1,0,0,0
13514,06060.jpg,0,1,0,0,0
13515,31614.jpg,0,0,1,0,0
13516,20781.jpg,0,0,1,0,0
13517,27796.jpg,0,1,0,0,0
13518,44775.jpg,0,1,0,0,0
13519,48361.jpg,0,1,0,1,0
13520,17007.jpg,0,1,0,0,0
13521,40091.jpg,0,1,0,0,0
13522,05458.jpg,0,1,1,0,0
